CRC0022	CRC0030	CRC0031	CRC0051	CRC0055	CRC0059	CRC0065	CRC0066	CRC0069	CRC0076	CRC0078	CRC0079	CRC0080	CRC0081	CRC0095	CRC0096	CRC0097	CRC0099	CRC0103	CRC0116	CRC0123	CRC0124	CRC0125	CRC0134	CRC0137	CRC0148	CRC0150	CRC0151	CRC0152	CRC0161	CRC0166	CRC0169	CRC0171	CRC0177	CRC0186	CRC0188	CRC0196	CRC0204	CRC0231	CRC0254	CRC0277	CRC0285	CRC0291	CRC0297	CRC0316	CRC0322	CRC0327	CRC0355	CRC0370	CRC0399	CRC0404	CRC0441	CRC0464	CRC0475	CRC0515	CRC0534	CRC0542	CRC0544	CRC0568	CRC0572	CRC0578	CRC0729	CRC0743	CRC0772	CRC1078	CRC1090	CRC1139	CRC1145	CRC1169	CRC1239	CRC1241	CRC1251	CRC1272	CRC1278	CRC1306	CRC1307	CRC1314	CRC1321	CRC1331	CRC1359	CRC1360	CRC1367	CRC1376	CRC1389	CRC1390	CRC1399	CRC1430	CRC1432	CRC1445	CRC1446	CRC1449	CRC1451	CRC1460	CRC1472	CRC1477	CRC1502	CRC1523	CRC1561	CRC1568	CRC1575	CRC1579	CRC1588	CRC1589	CRC1598	CRC1599	CRC1614	CRC1620	CRC1628	CRC1629	CRC1675	CRC1723	CRC1729	CRC1744	CRC1745	CRC1757	CRC1774	CRC1888	CRC1895	CRC1900	CRC1903	CRC1916	CRC1917	CRC1961	CRC1979	CRC1989
CRC0137	0.110314062751434	0.417784883002865	0.339164978995388	0.289105580484737	0.283123325714521	0.318068509358472	0.344012950716212	0.358946704940395	0.342934852968164	0.329910801580766	0.470520667489985	0.413398114074325	0.242127599079229	0.308253310665472	0.351870041903432	0.270702272070099	0.242178223468024	0.482118784165163	0.394654021647895	0.190294371583107	0.190796303827967	0.312935036764729	0.12414203011967	0.25176774899063	0.858390297206632	0.150908132347291	0.21465289108739	0.416032184237801	0.381627326999564	0.159808884045814	0.361830337456537	0.226276519503233	0.123372861220252	0.428463684731224	0.208181199542476	0.427760027001228	0.349225696477655	0.463908593599517	0.245829332296695	0.171642174448352	0.173026739727903	0.327838726370881	0.230256935562816	0.347883659939111	0.406516780973339	0.348710943081132	0.283095258978948	0.301722675251992	0.359847105986153	0.277169160821463	0.471297905002267	0.421085627169793	0.30656136370478	0.415372491453557	0.467551386581966	0.209230423601356	0.250405536612233	0.271050004227898	0.264585983753023	0.282494079387917	0.411532158565173	0.354219236305694	0.255593660186003	0.310381314490176	0.262449127104668	0.420816322109283	0.217569033808442	0.136326706547772	0.311947700482183	0.26842464144036	0.132319019147446	0.399869623762391	0.304360944893249	0.316740578106054	0.426105716185801	0.289165118307928	0.210542083225786	0.189475521089105	0.423157213894166	0.239705573866048	0.34022422504738	0.308935049079061	0.345215524257587	0.259479432045664	0.101750914229175	0.24961704525071	0.408587130123042	0.211729035765321	0.131540403974956	0.304838200379755	0.448831836296815	0.512394934405395	0.26894598235797	0.207084934866595	0.0110378302994206	0.339521302118615	0.250911383971162	0.490778758730335	0.197813592969914	0.382053689699458	0.286926040806016	0.289943041913304	0.376953746995653	0.323429045739693	0.397790398211115	0.209867257996231	0.346969337567502	0.351085859910185	0.253657661797192	0.51771757741798	0.305307625098997	0.0941692709014798	0.308976931845334	0.371178734477189	0.168632287302911	0.284563769238496	0.146606432298988	0.305147357592174	0.274293961869985	0.508272858511346	0.288620829768546	0.375634685192097	0.470619078800716	0.381912350792487	0.309034581320957
CRC0148	0.41508164245593	0.369278689996888	0.218624433895848	0.341539194772293	0.107045418098697	0.177630167461337	0.101154734083204	0.333577934593745	0.426116127417965	0.38197088603648	0.345414704089172	0.372564272858881	0.191356266073506	0.194642676500742	0.228938090302184	0.45331117167843	0.217051628510704	0.220390654151196	0.325079071278556	0.231642576894406	0.144107072302705	0.33505817131323	0.183143203315123	0.280735776081553	0.277344203466179	0.93254376361085	0.2329331123732	0.131596816334331	0.24584068525827	0.270491190155718	0.311309310599332	0.268128265562037	0.208382069218972	0.167850727129731	0.298971099807453	0.331211678508971	0.384759239160201	0.402853129540224	0.369138659699716	0.322348673054653	0.371698772508602	0.306162554075321	0.182682557294067	0.215135329657104	0.292765759401851	0.223476470722248	0.145753492146038	0.501215425814174	0.286920754317358	0.279205017826897	0.164491705984447	0.0923813081352518	0.468979145969665	0.150458955745293	0.321047049853453	0.299577402888231	0.296982766316709	0.414907070701423	0.32009667327728	0.315267181550135	0.438771463357344	0.354887203736211	0.242587437374634	0.209156640706273	0.393734079965306	0.27025856312523	0.390836445675731	0.179093305141635	0.393544429438187	0.241488574744772	0.302668885656929	0.431264505576543	0.345651504402701	0.442704010786258	0.290579931469243	0.368672355249885	0.167741913120971	0.11330248149559	0.358830404465862	0.377966997894626	0.288367756176687	0.434870482082147	0.28794525309983	0.2903161477294	0.452329063245761	0.285579525708409	0.211396820699701	0.266888157929297	0.202521760828288	0.354741134895019	0.452525587494059	0.520147709433736	0.40737930779277	0.367826742459186	0.0551897014462147	0.350889334592805	0.528126541550109	0.323855473465223	0.31726155265528	0.233766087342197	0.141792114530675	0.475401315895561	0.285901263755693	0.38968578970862	0.322505806264695	0.349590344889235	0.638342513274405	0.107577930348814	0.428267818955236	0.300827649518622	0.199045458955423	0.329351219837174	0.48162018352778	0.439318981839921	0.143140412116136	0.211546608202037	0.375563789177064	0.327056409393572	0.20087888956259	0.331191921968748	0.287931442288343	0.317673048891246	0.199688961364314	0.269689149020492	0.326438858603761
CRC0150	0.517907451438614	0.584750911966916	0.558098095553988	0.559005019971565	0.251342196742988	0.432167429614403	0.429148299961665	0.353944926623789	0.599573862299788	0.462295469641556	0.557870516702616	0.36988776785056	0.306515094107586	0.27723407211235	0.374115834855447	0.545058811417892	0.525413033233253	0.50815208036641	0.390798759758689	0.425900531142568	0.151172373795405	0.484905517498254	0.226331346310205	0.269200488389541	0.253416257622483	0.330942817674629	0.865036551004075	0.19004238653577	0.187281614248317	0.299329627721995	0.54767846617116	0.106460180412117	0.272472996735647	0.265438311608705	0.525475576301659	0.630737421184877	0.228224336845938	0.453264928579767	0.211681681661623	0.582646101958618	0.334298122369646	0.435311717116028	0.235703819475266	0.437532602294125	0.39487278680925	0.629945788778658	0.359759794590352	0.500409738041685	0.721383281926497	0.564661683033831	0.542416331281717	0.361192264661693	0.468067530084008	0.399926496651432	0.250272819608054	0.371238938668783	0.380420509049383	0.506806469553795	0.596610203417423	0.505847183883646	0.546023190436377	0.414377414056183	0.396928985419128	0.482762601734035	0.602846593379809	0.166164672933267	0.576618546011011	0.26054798828418	0.48064794528311	0.264549790730061	0.181057561635872	0.620018880822044	0.534840429289776	0.437564436946705	0.67825017995251	0.66887570061995	0.254612623808407	0.187637575921463	0.479767071902035	0.299154927258024	0.321623328179371	0.353952576207862	0.248423515834663	0.516328281478984	0.353106033375584	0.188922376438296	0.405585231571342	0.333876296552919	0.228411797876189	0.390807968802751	0.540210016577918	0.291694927958876	0.352559299236878	0.255335823269493	0.352863756265071	0.531838154726281	0.242996144839721	0.591897653684713	0.438628980580741	0.51371490150948	0.311242163671903	0.379538606253731	0.255698622789462	0.204799556675871	0.482960892828977	0.349109385318833	0.437174774512015	0.192561524194595	0.429777569245139	0.553676572459586	0.349628547978945	0.388225501896766	0.231721750192919	0.381805808921338	-0.000377079461746979	0.503271376715106	0.259201491466635	0.547444287949844	0.572071908826634	0.353459521546659	0.503901771070767	0.53614981574949	0.0763825791322024	0.664180791198597	0.266121377763021
CRC0151	0.516543705529565	0.449064094642152	0.584013631643403	0.301363790118907	0.0819640861589275	0.456820737944663	0.278794593628684	0.481559734946529	0.364499730449439	0.284775677383411	0.563438272049356	0.20950913112832	0.318856987464545	0.312622115737198	0.603545139513121	0.319284350119713	0.561267229696945	0.543945403201932	0.659086217138935	0.146449404818526	0.253698719195153	0.40142460615098	0.354852852803041	0.368300554527416	0.446891314735099	0.108059347930155	0.143862602242784	0.863744499780997	0.359752672780578	0.258611778341847	0.276831438133462	0.267923413714341	-0.0255800276298777	0.608993384818966	0.533677720160712	0.411848425391207	0.328372863757941	0.622237400675129	0.306149212430773	0.390671767539414	0.344769694177647	0.541403810380305	0.288103700490205	0.283691489105947	0.441922254573603	0.335726034047601	0.29814466297922	0.482822490713819	0.545851384404799	0.358022170594239	0.359106029823806	0.438849750824298	0.373778846625365	0.62533587776141	0.538923791678049	0.452289871309184	0.33862455256242	0.657305489683549	0.199682274186742	0.419016064432498	0.499503851720091	0.500948590076675	0.46285711871174	0.638348676116728	0.599850149446307	0.466369854770404	0.307041432565769	0.240087422281453	0.408238454063802	0.526183058628605	0.164334227769959	0.413484393156797	0.149791427029986	0.559131930419796	0.480125232431298	0.434559606814043	0.407538976737775	0.515109825882617	0.608568813827734	0.47040955695754	0.440624138737096	0.54923358790859	0.51045008056984	0.439220653231221	0.217511412790833	0.353110854189228	0.584570700152643	0.292605616342558	0.12025159101028	0.708688305004113	0.419555377226678	0.52587443764998	0.233947973239897	0.153493065958177	0.193421452750951	0.387944383980411	0.379641586583913	0.498245048154911	0.550520551588971	0.60939443065597	0.484879353186128	0.612413196161647	0.384647707413896	0.364076599071467	0.450031004711585	0.353191110592679	0.540570120408794	0.316850419587888	0.319734011281702	0.659595144878907	0.526155588300496	0.488727917970805	0.250737210393425	0.617146899141321	0.0785384487187421	0.271344541903828	0.365280710315353	0.395507089736494	0.232935249752071	0.258581480528919	0.287277543040417	0.551631310938389	0.372307377096193	0.227491726652127	0.593674877379002
CRC0152	0.280640635224449	0.458400122886319	0.416067207415077	0.464506827588626	0.345487169971664	0.364145068185252	0.46804256646946	0.190824422123059	0.430288973885029	0.339320828867424	0.342823949756853	0.459758236051105	0.337979238199624	0.35312861767479	0.52419783752105	0.40800566228825	0.33040178166	0.310920644412931	0.388583609987184	0.302509912721545	0.140339892570771	0.469543247576179	0.462189630333176	0.186154774946053	0.332656418720733	0.142465351034118	0.244441644004489	0.371277590932261	0.85781759595533	0.315903061801625	0.484592299602558	0.0125858161626175	0.289626197750958	0.264950377184157	0.471835673452193	0.451995247239788	0.40705491253728	0.403400945948983	0.153116192321878	0.209605508481026	0.31619329600934	0.326117086482369	0.287903254929585	0.418716369022953	0.503147717998816	0.358649669977132	0.326396122817	0.132948125579713	0.442767062828205	0.327256116848857	0.26553527741019	0.388980191761508	0.288414816450156	0.467927771961542	0.40705271045584	0.41629422102918	0.364668000151286	0.280410781151417	0.30053898057087	0.452614678439822	0.37951816683635	0.425113773226417	0.357284465388861	0.503342359125899	0.432997968988912	0.430783761685877	0.387594373941288	0.262558445004479	0.394295317068319	0.259010644124522	0.479507690096045	0.369966038310275	0.490945362924504	0.353518911860292	0.384207053828773	0.47234370515088	0.178581728365463	0.35633294754765	0.424787279579523	0.355502443198691	0.332882356033056	0.356438231102302	0.357862557470447	0.388883272226271	0.302878082903861	0.160081148147007	0.419689523859117	0.351271703475468	0.126533619546794	0.32786639002995	0.363078000020057	0.226592290729338	0.237615400275815	0.252132706590234	0.207713443958123	0.450773772070969	0.278761640004184	0.479209930187532	0.233060260209415	0.399943733140131	0.372164146558404	0.435413676342788	0.213927799466268	0.261723350450283	0.425476022684076	0.326519503259762	0.223480897259269	0.255220919671943	0.440282195997883	0.3719696293822	0.395969989089949	0.070775159265949	0.165498107948753	0.23953282187496	0.286330012195986	0.491932841948048	0.227501587940108	0.402477887638456	0.342504562204285	0.428371215032394	0.430022572811054	0.485941836866808	0.33717335739339	0.344401327260425	0.317623596000456
CRC0161	0.392675169332599	0.389516657853712	0.591035589752448	0.515083558221639	0.317295251749019	0.534561297094349	0.449697847190265	0.314586659562634	0.452186521504991	0.258796805105635	0.483237288529332	0.29869541342684	0.355859243636246	0.378472129820992	0.469870636710429	0.350656801146473	0.463961603928078	0.458965200617809	0.570946998057919	0.316362226577295	0.148186043268786	0.491986827232127	0.34152318558581	0.375688343635144	0.304929319358703	0.070349767225796	0.419632561697168	0.408392720560303	0.364768727128279	0.695849761671374	0.470579768799068	0.220695856104974	0.240544785201746	0.439781192913347	0.533289344738614	0.467492896965187	0.390320584297303	0.455097208694568	0.127302268578983	0.508743163491562	0.287144610292543	0.3895502718918	0.263926977428182	0.65765783243602	0.446709807829113	0.546450236698501	0.405948971478793	0.209075039888509	0.587709517578512	0.384077911299932	0.451444726466344	0.436862727943454	0.318297338395801	0.494092864790722	0.375603930866864	0.521661722542002	0.44014118890636	0.503769310674489	0.370139655857642	0.486787169717137	0.497290839979455	0.383275370027757	0.563624398886173	0.557844323377055	0.546645201243685	0.371651708732186	0.38898392182599	0.313886117278411	0.387444708702757	0.349452167152486	0.224301437635038	0.434678921798724	0.404162748964411	0.459048722157517	0.597153276959893	0.5390132043816	0.307908753914764	0.429910039823864	0.575879404721434	0.4264519606122	0.357472116202029	0.429430088866467	0.312939264228298	0.474283177369739	0.374856089615305	0.297238407125837	0.534305646269203	0.410981132925746	0.260585538394226	0.433179389453866	0.446581421221707	0.259647441067192	0.292273651384166	0.142475637738485	0.358701777795294	0.54219290885937	0.232094687340942	0.491379280195708	0.381016273335369	0.495075330623317	0.537814414052009	0.475463047147531	0.32192061026734	0.324718790983634	0.434227827641865	0.238894354140452	0.271881574200604	0.219730064054361	0.394420508990866	0.630399341457122	0.492426116605354	0.241470948185561	0.183949352812105	0.392183359641399	0.102141037186395	0.458260621682192	0.35911827305579	0.591976872394773	0.439405731879578	0.320115657587036	0.5293564625049	0.578344516379768	0.290969074936481	0.401744608567392	0.356788116564388
CRC0166	0.367703234485933	0.495976255130417	0.441743720776159	0.521064382783508	0.41299124543678	0.454697137753048	0.478938651572591	0.435712719655144	0.526417261188824	0.327408331070358	0.407498639085399	0.399696290689852	0.337309809405404	0.292994292259438	0.498492761354267	0.364381784588273	0.429619979718179	0.369438570757211	0.395964134603787	0.528152052466458	0.143795417675166	0.437537386010271	0.31608270680006	0.18155143278776	0.333773633666888	0.195000170314854	0.521085497099783	0.232636082046521	0.39184606274024	0.306364155594349	0.943054928143266	0.122029573876843	0.288954325591213	0.307840009406752	0.421868352585277	0.636403073361069	0.224394707876597	0.395721125175178	0.164007427879349	0.458668911940848	0.3053689386828	0.255123778599253	0.418040541301355	0.598954216616149	0.47055470803536	0.595068730593224	0.423350708421644	0.0483279806644549	0.576313760813427	0.495476674671347	0.363010583929865	0.384762661293968	0.469907040742078	0.412502539886835	0.298843748808306	0.285591668645049	0.358444916395342	0.360854724331914	0.566909304571684	0.457015697154679	0.504716126300547	0.379362103469271	0.349984357013678	0.467899155081543	0.439618488526338	0.193455548265589	0.439626553989842	0.371874546529902	0.476104571376263	0.185947405747489	0.489482672266084	0.549838544519405	0.688810816033791	0.334030116848963	0.5450076306146	0.567993470828553	0.240769536907647	0.293305134063143	0.433277362824097	0.448299455211544	0.415504894268427	0.409710117770395	0.204859351096535	0.609723828239296	0.392632594619786	0.183607722406418	0.462372567811871	0.403838543602213	0.306273107819984	0.304215332089022	0.514890802747106	0.156138728996524	0.334860093242374	0.361447732548773	0.444301924575558	0.53870278378964	0.169838654937001	0.468695992048077	0.226015358717109	0.492697536989885	0.383424766447891	0.299045429224643	0.234651785522418	0.212860676021039	0.585103018921419	0.3600014805065	0.180085570150636	0.253551879930186	0.624459234281941	0.409979707971843	0.407378343495225	0.095145509079994	0.048287751507528	0.121023550814229	0.104889444667002	0.626164761836237	0.118428637222895	0.470216157232764	0.607548601318821	0.520724878372791	0.538032836558772	0.499282472541683	0.334543287703617	0.564649800476744	0.295563733079711
CRC0169	0.458123697399556	0.204917546166343	0.334223926771019	0.406808053506124	0.0298714315176112	0.262578624466928	0.169787271367964	0.355889746229153	0.521268527494851	0.20675911299224	0.308132787301482	0.183505111950871	0.229701121659519	0.284238094593909	0.212092529161356	0.212377649411771	0.222452460974969	0.206876323577848	0.44496810481629	0.273150210762936	0.193514087532436	0.392539442769655	0.223196000380324	0.450621293857473	0.290644282729363	0.32102455155735	0.203207886806002	0.330202593573116	0.12703546160745	0.310107362900797	0.284004329814878	0.879914495731127	0.217339466734097	0.419862953627125	0.30785571834425	0.177617379321704	0.422875314108455	0.402260945387555	0.13857469190837	0.298913632705069	0.198821400533261	0.243153531762482	0.0137982309011239	0.216005952834957	0.223396572396118	0.211091508768286	0.117142910528293	0.351512758928007	0.391107815080926	0.397089352621702	0.379756661163926	0.36668081885281	0.604307644424559	0.295563078530583	0.313131473862691	0.184072598734515	0.161638450054272	0.451246452934094	0.276088112388448	0.229440573554149	0.311266829480544	0.478325071204864	0.29031833305403	0.290070374609031	0.3636592242302	0.480606068961575	0.26954544127642	0.298144880853715	0.314568966082489	0.421317022342255	0.119315432908689	0.45954656772463	0.283857225995256	0.431391696998737	0.302817629762959	0.309523480986683	-0.0686781305165332	0.0273079351206514	0.257717054264206	0.336470377429895	0.131592331440342	0.345968215710836	0.368923976603878	0.327717363508398	0.206731275465075	0.336337862075862	0.246889516555234	0.12145455144031	0.195211496227146	0.50485003617776	0.283649064235605	0.464816134766149	0.696166415372163	0.270285808362986	0.39609427240749	0.446310755028916	0.462893903003001	0.321633602439931	0.421634679690916	0.406817267756381	0.361496678833901	0.406600149022955	0.49624316839245	0.288150548727033	0.188975295614423	0.101895948360201	0.548274230189627	0.186496065708581	0.385318337774378	0.345045338630949	0.177039711977301	0.56507092811537	0.354552048760939	0.60075606079162	0.0731052810182952	0.20034086904165	0.573140725353371	0.453965018094289	0.303050366984998	0.272348111669824	0.20950793882254	0.413186142543795	0.393466614555415	0.209856468560827	0.364789005083629
CRC0171	0.19837500110446	0.465535089627766	0.413068397620994	0.514125597393079	0.480508727845997	0.410000184258407	0.329040420914484	0.422936548328361	0.224271983924638	0.486377124106804	0.305794880247848	0.248328015108526	0.445928357628496	0.144209513599266	0.444076740410242	0.392150650022059	0.292065434620436	0.421295282226612	0.440531546824107	0.280911069416236	0.137820716467403	0.429966910454038	0.128345360894404	0.128613906746093	0.32736460084155	0.120181393123346	0.389170278295599	0.206166533608297	0.256850615250653	0.368507342982895	0.333976313501861	0.184273711173825	0.634257572073813	0.489636846330432	0.360048303565795	0.324370926228619	0.3083726428659	0.362813508607814	0.346004040095538	0.294358084332144	0.324140518684239	0.415766883738631	0.355580451854401	0.429448702724306	0.408956858956704	0.405140250573666	0.270280470059365	0.0460265035157552	0.492548625149629	0.418040802304957	0.391142579244964	0.239016949749697	0.383837513091485	0.410911658229077	0.27692868808703	0.289519901823896	0.19335373947783	0.227242275459421	0.437009750402647	0.309998633390832	0.359235807620374	0.290056028280795	0.446087613013678	0.348698417506347	0.385374382173334	0.392465028116294	0.453926067952474	0.307583609433228	0.406512872283261	0.25065177357239	0.210882933860833	0.361093275661332	0.455348724085661	0.231366591402887	0.51266806390559	0.405900599639237	0.492582307117094	0.228727464632018	0.575917313472957	0.339004126656399	0.306212873959488	0.536445636923485	0.330206995540926	0.339496372127303	0.298812001605049	0.259836761894824	0.245397794837819	0.231988161766915	0.365250963748342	0.31564660842785	0.511159396862025	0.357611293468702	0.184351383020723	0.213023082669394	0.36124670448185	0.499247358632096	0.154858729498015	0.287618508342873	0.150769439918052	0.281562009948194	0.476923277136698	0.385878219176215	0.326907166406015	0.331708093399329	0.481417007551722	0.375470390513081	0.185270737171267	0.392298425989281	0.365140872344528	0.462470567869101	0.464501239867342	0.000456506408510158	0.133687325192291	0.142275068564902	0.333404226724806	0.410735707326244	0.320218719971367	0.417587644369556	0.452926398520733	0.395942270658574	0.445599806184501	0.348179653019482	0.336827234528405	0.426992388085533	0.372490845642619
CRC0177	0.429397601434793	0.503346907229984	0.49722801070925	0.466295620062962	0.255658523611758	0.509506044421471	0.426242023617154	0.443409744115742	0.515134855252898	0.462861364344721	0.513086068567126	0.393213457905026	0.423289496976259	0.383156215984434	0.470714406477609	0.459924537246345	0.470874720640221	0.469604220767811	0.56587131312913	0.406529460253866	0.18859544077886	0.574076257481538	0.330467620065806	0.293503541764139	0.350842433350981	0.149707440088384	0.3130177939486	0.429668147757761	0.306532922275361	0.385783355006465	0.412362489406409	0.416572567455119	0.50611951038047	0.778941923397718	0.381987226509157	0.402488284033166	0.418340455782578	0.530411867532413	0.166704590454662	0.289492255448965	0.417764402263728	0.457513955532047	0.142962799422182	0.416311869706965	0.514606291509108	0.336875316285664	0.517849807924125	0.378281513551515	0.574337525459781	0.283945904429559	0.555876248584191	0.316239953924462	0.508536444853495	0.50246801176192	0.392589250308745	0.444306318770384	0.37033115520959	0.478513730283392	0.448900466329713	0.452519092835448	0.445068180480981	0.547660870536536	0.473690119338621	0.299096283872768	0.388395506811413	0.635283938082725	0.389405200002662	0.321400794478408	0.562917763530661	0.480154599893095	-0.0286888590824704	0.395948574013965	0.407005689427098	0.449328123544745	0.474552516170917	0.339643209744485	0.30787327102431	0.303681543797491	0.527111286708496	0.415423375075487	0.455364792068585	0.511278294067034	0.40026758449643	0.560438294003875	0.235617932361505	0.379200074044377	0.420442970564339	0.178470200967346	0.382752553796836	0.481880470180518	0.497058545930884	0.560391388964214	0.423912326683164	0.295988293522756	0.165606298518076	0.440191336323586	0.39871440704354	0.380236871678573	0.370905465872143	0.478244678149701	0.641846463665973	0.358678680756001	0.549169082308461	0.491271914490697	0.405415283932456	0.51923725897975	0.378433287196941	0.478072023373765	0.420068472507598	0.612429397101152	0.437719498690994	0.192213795629561	0.30181848459985	0.518044439478435	0.337013483045381	0.467008785325748	0.44136445766123	0.577795623609887	0.362508677826589	0.44122697019389	0.435619479496196	0.445611498889362	0.422778305435363	0.462556210360698	0.363633646854181
CRC0186	0.541500763853167	0.566803762229108	0.662857422404514	0.598264714558309	0.167751143720978	0.503464537607651	0.454978022777783	0.406268987383739	0.561851559984315	0.390266604945726	0.52704893709838	0.406042818950238	0.350224938997941	0.413650376838006	0.531500273933043	0.511249297968895	0.556339147018585	0.463736929764007	0.59902371858009	0.312737290458672	0.183664184352074	0.589096025041494	0.435817149086445	0.393056819890131	0.320425193719086	0.190425821281588	0.433795322727567	0.408519661308868	0.403718048352327	0.365032309809638	0.454126913347372	0.234700396931918	0.245373366283156	0.383169898884133	0.969296202520251	0.535302900680496	0.408624115203331	0.531811240012086	0.279653961775782	0.493061469490285	0.321168552080815	0.465181423182185	0.235977754343934	0.435131987088768	0.498738202591958	0.456709594335852	0.428914766840215	0.35186900377162	0.623956607125551	0.416632491747927	0.396695054337858	0.397341016523144	0.378777526703932	0.531344426208607	0.35702996057156	0.475111710021936	0.426149968323256	0.5581783461257	0.408093881184959	0.449468895359602	0.507278763794047	0.455075605050481	0.541528408489069	0.544720801560064	0.626550279793977	0.443718131843961	0.474083912143787	0.335356101783842	0.556018258377104	0.301391147688898	0.36550846308761	0.552166806896246	0.491641835111027	0.571902379187243	0.600251570047293	0.607866134742479	0.292145424297468	0.37908468380742	0.630474271093918	0.498109234760579	0.406626165519359	0.494596201011121	0.414628994726739	0.559742298933429	0.388033749227425	0.382010476882198	0.529049549795163	0.467077646730325	0.312807062704111	0.487556732411233	0.49018102948082	0.380178693152442	0.381148407743117	0.306271938563986	0.403279070408258	0.575950814200968	0.448808985306914	0.588342686619067	0.535228498106378	0.525080606089347	0.434855776125221	0.571455889775762	0.461388512946474	0.450366376035561	0.522084955205623	0.364802289380893	0.441146733199421	0.172004888008358	0.578555332626329	0.640526501701763	0.553274096990189	0.372642945415998	0.400190560519801	0.519324959838408	0.192253949243288	0.563371654931419	0.413423337148856	0.601742219712633	0.439381076105964	0.373439362772398	0.590347338352164	0.559322344451361	0.224126912799293	0.476565247787862	0.437783563085211
CRC0188	0.429701253262922	0.643213793157585	0.531423026252698	0.581985776864996	0.35511200280726	0.525468792554759	0.562492137506638	0.508121632052673	0.579472342601782	0.430613170591254	0.547748028968732	0.56561548934758	0.326751785400498	0.381612426616174	0.49522161711332	0.53409433659916	0.457212870008041	0.451759218581763	0.481907348786492	0.492721798039285	0.220647147991688	0.452607014796303	0.208305760817723	0.256033802651989	0.437413257284853	0.350560716883796	0.587576189555859	0.324071961194193	0.392156885675705	0.319479303982675	0.686636477957174	0.118217118602196	0.360711020820393	0.322720478145595	0.518892202124887	0.938271623589348	0.333245181899655	0.625155786998666	0.309866503139011	0.511309905393898	0.409715638261074	0.376415639259915	0.384294307151917	0.514650602096565	0.532432772263529	0.635706541268972	0.463310108720517	0.403541820824256	0.63235725430248	0.507753523459051	0.473042716258699	0.330250700873379	0.566411438909895	0.457291536271374	0.381779008042629	0.341698574925749	0.409941340905886	0.436029978826587	0.632224110299613	0.50251455794188	0.583361706834916	0.475561430351723	0.404938927631582	0.446760122852712	0.533399628061116	0.271313951955125	0.532670712407668	0.248348030302675	0.609419282982976	0.199214205790548	0.314534725389251	0.714496374492648	0.720953869866322	0.424260928227311	0.643098021550115	0.641507367385165	0.219494605860979	0.152568138572808	0.521153463248398	0.467704507046081	0.496371585655819	0.458827546717404	0.279889970792037	0.536079901130633	0.35539515345788	0.282199293513346	0.540808330912072	0.403505798601124	0.30610721338485	0.346963744669435	0.576877956623968	0.356839710171667	0.343509268848687	0.2742327221676	0.275663573466176	0.557458313540098	0.398695199383619	0.614288729570481	0.325789822569019	0.466131927328653	0.40167166792222	0.375425574595413	0.311147726122539	0.401642350867256	0.678489054004754	0.487976737472503	0.401530789825128	0.29190837492909	0.60730793318713	0.548450894830547	0.409732602408161	0.209598267186335	0.278313615646253	0.367205550525395	0.0914157668143023	0.667059761715637	0.198568795080093	0.464937247170206	0.524764349637904	0.619404902971198	0.622761167567054	0.546945904873866	0.349962901458106	0.705846709079213	0.420425618121874
CRC0196	0.198277248225372	0.360509989660581	0.411242400091104	0.513012991450581	0.392444270034749	0.397023228468349	0.396241221046152	0.395981080596175	0.443083745117475	0.338167560418528	0.391768273741586	0.434290995923928	0.298353721030783	0.32934458776991	0.325673734026147	0.276785494661957	0.227499146428491	0.281108902386794	0.412325862870467	0.349154458151676	0.123137821865547	0.383910732891619	0.101336964065667	0.194267025660959	0.350752729640055	0.333458881519831	0.365394983849038	0.242874229675275	0.28634153091513	0.430454454069815	0.441316658248959	0.244016913974711	0.36231252562897	0.26012610768987	0.286093343481881	0.400121506596591	0.768926851557021	0.35864087802753	0.263432888795504	0.349401734669537	0.18974830267201	0.350926564436695	0.154122301192822	0.502271085913116	0.335956715033815	0.369356403949272	0.415336847177598	0.245227015630974	0.355963279230139	0.228462733601154	0.343999599504985	0.203612081046452	0.352466502543708	0.207542583425252	0.297571275289871	0.26277846022542	0.31440322912103	0.213604604711692	0.407630892263846	0.386301337487157	0.41701793647696	0.240384098199175	0.265239281762937	0.229921353922231	0.283950803717735	0.353165286973648	0.324054676181169	0.213701078596767	0.448191950220163	0.220855934362831	0.119881837017068	0.475867714476923	0.494073019291133	0.344617127360033	0.487148030673343	0.393916905601805	0.156869241544793	0.10270680193675	0.451794385116868	0.38095243668106	0.317792169130665	0.379326359115671	0.105690308800667	0.31899308142132	0.279236424409906	0.281773698283142	0.393636930061815	0.258915782894607	0.380505444863087	0.237008918643884	0.390700793262774	0.381080021048916	0.356824679921496	0.26973928329866	0.0741670118282727	0.466092011932918	0.298539747979639	0.305837355195485	0.201456998111941	0.317015621049989	0.259857834975146	0.2972648753333	0.343282658143688	0.378535092183357	0.389898648896834	0.407841996710272	0.274839971439867	0.161630982965849	0.438630858104388	0.376083172697351	0.370002590456026	0.0465472058267125	0.371595483827096	0.273671697306328	0.159311234869864	0.465800522855792	0.326951097151989	0.351068155509903	0.311232275140275	0.485070844110797	0.453990616619164	0.39164162461634	0.284821504162529	0.458076901168493	0.290670237233921
