baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
H_CYP51A1	2567.72188018404	-0.989466647676596	0.0869963630052368	-11.3736553287525	5.65679543339357e-30	1.28257191944663e-27
H_DDN	64.5868631289101	-1.97679596762209	0.174319781584286	-11.3400553262297	8.30919136712022e-30	1.86391073582018e-27
H_YPEL1	131.452903329285	1.80486964577657	0.159310414511509	11.3292633837582	9.39918638059558e-30	2.08622362127619e-27
H_PLPP5	745.730889050876	0.744642466880645	0.0657750987330652	11.3210391352299	1.03240825319218e-29	2.26764171112607e-27
H_LINC00513	25.3955238469831	-2.80348255373333	0.247726931952852	-11.3168258761098	1.08323335268844e-29	2.35474829636994e-27
H_SLC26A11	255.148896067561	0.608718198171019	0.0538240850950399	11.3094016757772	1.17890684678116e-29	2.53657446645179e-27
H_SPSB3	853.414008521872	0.808782174195857	0.0715426432440817	11.3048964578585	1.24100460408852e-29	2.64321445270814e-27
H_HMGA1	8176.60226426122	-1.06531061821688	0.0944661991695891	-11.2771618587554	1.70147006041522e-29	3.58771976939154e-27
H_ZNF362	373.999484664413	1.04129529669248	0.0924796501766253	11.2597235684146	2.07408286039807e-29	4.33011001924295e-27
H_LYAR	636.803229808464	-1.29690948900263	0.115253202872306	-11.252698030783	2.24614330020357e-29	4.64335074785221e-27
H_EMC1	1212.76816655805	-0.479904366542894	0.0427132385752813	-11.2354947213162	2.72960528532474e-29	5.58800553848131e-27
H_TRAP1	3585.78543813991	-0.946178550747209	0.0842791983728694	-11.2267151208666	3.0147937506705e-29	6.11249432948443e-27
H_MXD4	1064.80638202352	0.869240315411428	0.0775952612023701	11.202234542963	3.97576737622878e-29	7.98409818049144e-27
H_VPS11	712.911810063693	0.458245699092669	0.0409185469221765	11.1989729245325	4.1248786798743e-29	8.20539545696504e-27
H_DNMT1	1600.87792349179	-1.30399044886197	0.116896624066142	-11.1550736326154	6.7636802418076e-29	1.33288749139023e-26
H_CDHR5	4505.99175287573	1.51663084731716	0.136169979625389	11.1377768542633	8.21442825557628e-29	1.60379105738038e-26
H_SCARB1	2170.51578021207	-0.70265435495645	0.0631261646838774	-11.1309527273706	8.86825323766194e-29	1.71555952081963e-26
H_PTGES3	8910.46315745175	-0.649707031923779	0.0583772624107638	-11.1294535765004	9.01866484888927e-29	1.72879606366981e-26
H_SSRP1	4426.16016938761	-0.784205058187997	0.0704734190067151	-11.1276715283712	9.20075532672763e-29	1.74781195332774e-26
H_LMNB2	3439.98661338072	-1.22218658797186	0.110453745730889	-11.0651438743382	1.85165488263686e-28	3.4860709692215e-26
H_HSPA4	2945.32453448765	-0.577894169007888	0.0522487332633242	-11.0604436301911	1.9512999590175e-28	3.64116025980911e-26
H_FMO4	104.575724651274	1.29215543106433	0.1169601843588	11.0478231386877	2.24594894941349e-28	4.154217504152e-26
H_SOX4	4145.81217879635	0.917675586025627	0.0830752984708287	11.0463110324889	2.28408883872987e-28	4.18802584812679e-26
H_PDZK1	152.516382507683	1.98620228973546	0.18005371952941	11.0311650041255	2.70340112991465e-28	4.9141307090845e-26
H_IMP4	1085.88330688314	-0.670075033140797	0.0608045825838454	-11.0201403359164	3.05582290302826e-28	5.50727194301315e-26
H_AL139384.1	52.8605313139937	1.03085696189486	0.0936386821570649	11.0088794304661	3.46283786365198e-28	6.18791518584455e-26
H_ACLY	3890.67578800851	-0.607151175447271	0.0552757817063296	-10.9840359865548	4.56081638392467e-28	8.08146002280971e-26
H_CCNDBP1	608.154112451455	0.654071223592927	0.0595829227180412	10.9774947880306	4.90333314301348e-28	8.61597355446518e-26
H_CCT5	7118.23465781346	-0.733565191988351	0.0669065834102516	-10.9640210962551	5.69130946117644e-28	9.83663535232512e-26
H_ORC6	421.967562090666	-1.38539435281552	0.126356667938544	-10.964157059676	5.68276231630131e-28	9.83663535232512e-26
H_CENPN	441.116977469285	-1.1936509100956	0.108929912165616	-10.9579718404692	6.08477219928686e-28	1.04311793978994e-25
H_TRIP13	414.057075781642	-1.4708826716722	0.134527169864545	-10.9337219622864	7.95185041329485e-28	1.35219933721561e-25
H_AMD1	1940.81960644441	-0.716015393067033	0.0655691773727307	-10.9199996363659	9.24961779734916e-28	1.56029952699924e-25
H_CYP4F23P	78.864059153788	1.96734906276065	0.180199785492012	10.9175993600051	9.49729152623654e-28	1.58936419938273e-25
H_AC018629.1	19.4123976060592	-2.88120252086348	0.263923969402999	-10.9167898898339	9.58229140955729e-28	1.59096217844035e-25
H_PHLDB1	997.466990479861	0.800072335344415	0.0733981840792754	10.9004377339946	1.14704128028572e-27	1.88957128407068e-25
H_CACNB3	838.607148687217	0.709150830847703	0.06513759165041	10.8869673084273	1.32995506715101e-27	2.17390949968576e-25
H_NDC1	1020.97040476984	-1.09110206356059	0.100246768693753	-10.8841619313818	1.3715435838911e-27	2.22464369307137e-25
H_SLC35B3	524.375435866435	0.520615071769183	0.0479017260090195	10.8683990149156	1.63036591151648e-27	2.62426684047607e-25
H_LMBR1L	617.118501933862	0.940377026823075	0.0865399978285366	10.8663860690898	1.66672756819137e-27	2.66247102294569e-25
H_PLK1	1795.2847326845	-1.67764035954548	0.154426429956623	-10.8636867407782	1.71675325562641e-27	2.72176384572469e-25
H_CDC25A	407.646125240516	-1.47200090978722	0.135521131270998	-10.8617814504788	1.75295698821966e-27	2.75842172041789e-25
H_RPF2	766.578278813005	-0.910282674714327	0.0838263427878367	-10.859148144137	1.80424373452415e-27	2.81809506564268e-25
H_FADS1	850.074329467424	-1.43790565903881	0.132617545901974	-10.8424993786392	2.16474733926422e-27	3.3563134114504e-25
H_ZNF181	183.790706329981	0.551715830230883	0.0509587442275134	10.8267155832502	2.57216472523953e-27	3.95888068586867e-25
H_BECN1	2342.19603378567	0.334506917995481	0.0309021199491726	10.8247239524561	2.62870057319472e-27	4.01657828162201e-25
H_BUB1	891.690010791923	-1.77015990951865	0.163562635047688	-10.822520125104	2.69269706066275e-27	4.08476332526149e-25
H_MAD2L1	806.166879426481	-1.63813738755509	0.151463245860897	-10.8154118726568	2.90982662567008e-27	4.35153221481413e-25
H_RAD54B	52.0992390537012	-1.19602244833299	0.110578596821881	-10.8160392942907	2.8899824289046e-27	4.35153221481413e-25
H_HPRT1	746.469986654342	-0.967754310048146	0.0895179804875823	-10.8107254517699	3.06238608911639e-27	4.54742768134565e-25
H_YARS	1835.12537778928	-0.877476772660873	0.0811857845865461	-10.8082563607606	3.14592719767891e-27	4.63881264966836e-25
H_SWT1	132.418913158649	0.883752847549637	0.0818027757946722	10.8034579384921	3.31479733801838e-27	4.85387615760107e-25
H_TCOF1	1539.4992398078	-1.28296753487138	0.118799066508531	-10.7994748829045	3.46177690383416e-27	5.0341398478791e-25
H_NEK2	644.259587737957	-1.71341462561337	0.158697815826296	-10.7967120825961	3.56750559146667e-27	5.15235773299083e-25
H_RNGTT	358.62571888788	-0.608286805181368	0.0563639417929875	-10.7921267716774	3.75009133446968e-27	5.3792126448046e-25
H_SHCBP1	310.465088162764	-1.65859953445856	0.153915437548424	-10.7760440465028	4.46685422047541e-27	6.36406000628003e-25
H_WDR45	718.219969116028	0.729327734823503	0.067705328558116	10.7720876680699	4.66305975086051e-27	6.59901194004328e-25
H_SMC4	2326.84809877895	-1.22401552833639	0.113675975860804	-10.7675832036419	4.89686645270109e-27	6.83810106103677e-25
H_WDR62	414.965462916687	-1.61051376247215	0.14956440831505	-10.7680281733852	4.87326192743636e-27	6.83810106103677e-25
H_HBS1L	1105.53467311259	-0.384820933780372	0.0357436977456551	-10.766119849118	4.97529609419219e-27	6.90191404224583e-25
H_ATP10B	3919.16508834387	0.951033506800145	0.0884588541888521	10.7511397872029	5.85337911931195e-27	8.06695111828836e-25
H_HMGCR	2111.05879250953	-0.962076363098928	0.0895393034079428	-10.7447380812836	6.27397418700064e-27	8.59045582513607e-25
H_FABP5	308.559217682866	-1.41157632678595	0.131494588792319	-10.7348624741918	6.98228538881752e-27	9.49861094894234e-25
H_PPM1G	2982.37997889228	-0.699503795476813	0.065186780846485	-10.7307614579733	7.29921973129156e-27	9.86611200346242e-25
H_POLD3	483.424345267054	-0.772858640377716	0.0721111241484194	-10.7176063264111	8.41530208753615e-27	1.13022331094132e-24
H_GART	1976.87930550305	-0.746400906183789	0.0698122971764409	-10.6915391180635	1.11505011425917e-26	1.48809789299169e-24
H_PKMYT1	629.150338388952	-1.50530274560399	0.140883516540594	-10.6847329096179	1.19993950293632e-26	1.59131599741605e-24
H_MYEOV	131.486226049471	-1.93299873257831	0.180926163491058	-10.6839093654569	1.21063611512081e-26	1.59546707021483e-24
H_PCMTD2	1497.20389659544	0.624606694257996	0.0584869317114051	10.6794231802076	1.2705867488807e-26	1.66407404887568e-24
H_MDK	3551.35187804915	0.977702310219284	0.0916136502383935	10.6720156622419	1.37608371366982e-26	1.79111735718777e-24
H_NOL4L	2670.74613412553	0.621739082656855	0.0583041311027247	10.6637226367618	1.50452129714178e-26	1.94627828659702e-24
H_BUB3	1869.29655594675	-0.648771470349494	0.0608832613289972	-10.6559907631049	1.6349439556115e-26	2.1020992834161e-24
H_XPO5	1580.13983605493	-0.644315202371649	0.0605246430299832	-10.6455018999858	1.82995413466891e-26	2.33857047779568e-24
H_EVA1C	104.114775308807	-1.38300536992057	0.130004682395657	-10.6381196771939	1.9808639320224e-26	2.51617451027858e-24
H_TUBB4B	8871.65546709624	-1.13751936493841	0.106943073042503	-10.6366811105786	2.01167686112254e-26	2.54001307147485e-24
H_DNAAF5	1254.94275965469	-0.660463684942719	0.0621115104679196	-10.6335151080225	2.0811737340001e-26	2.61212079494799e-24
H_AL357033.4	157.105816925986	1.66761021957092	0.156965328601657	10.6240673301997	2.30302687671779e-26	2.87346891848943e-24
H_SEMA5A	2909.23884040431	1.11326524655069	0.104824980671359	10.6202284934441	2.39973002828553e-26	2.97651219861346e-24
H_CCNB1	1639.2718220152	-1.67422680502789	0.157782162086067	-10.6110017944528	2.6489350960539e-26	3.26640031785922e-24
H_FAM57A	336.218673222823	-1.1107048934088	0.104849905019634	-10.5932846882486	3.2015645208464e-26	3.92489473759112e-24
H_SHC2	182.346639674515	1.89508971159293	0.178926349184028	10.5914512883947	3.26490210668164e-26	3.97940611684908e-24
H_AC009120.2	177.291680922196	0.92831238389597	0.0877241746493969	10.5821729028072	3.60499264484037e-26	4.36867097178759e-24
H_DSN1	731.348187088814	-0.684857515018613	0.0647238470709251	-10.5812238612476	3.64169908487275e-26	4.38793525163582e-24
H_PLB1	198.574547852759	1.30262218641277	0.123155632452384	10.5770411021713	3.80794215292534e-26	4.56217433162407e-24
H_PRSS16	472.335751994837	0.73771375760645	0.0697514720760884	10.5763181141427	3.83743020297462e-26	4.571528432764e-24
H_MTHFD2	1299.42535605809	-1.32182288314801	0.125012010697519	-10.5735670978552	3.95171812040723e-26	4.68123192623072e-24
H_CDC20	1469.54990994002	-1.77718989448971	0.168405574158652	-10.5530348586648	4.91823159578832e-26	5.79362186753031e-24
H_SKA2	843.608662512807	-0.898026694625493	0.0851031594640952	-10.5522133406148	4.96143352295688e-26	5.81204373694826e-24
H_NUP93	1064.02503873061	-0.805680983220182	0.0763858968769765	-10.5475096341118	5.21613313507043e-26	6.0766510102815e-24
H_TCP1	6856.28579237887	-0.582674583300397	0.0552752173697307	-10.5413349965309	5.57024940479017e-26	6.41826660925713e-24
H_FAM49B	1796.23073955803	-0.455445593177738	0.0432056070091809	-10.54135388217	5.56913078422602e-26	6.41826660925713e-24
H_UBE2T	661.489093572781	-1.43542294258333	0.136239735601794	-10.5360079879986	5.89483283820914e-26	6.75535028404771e-24
H_IDI1	2057.01258241024	-1.03716653179637	0.0985045139628276	-10.5291269412056	6.34199443111592e-26	7.22850240943298e-24
H_RHOBTB1	517.878223570017	1.44789858645799	0.137654932108959	10.5183197163754	7.11307558316161e-26	8.06378020142718e-24
H_HSPD1	16712.3909937644	-0.957939938347434	0.0911940194834306	-10.504416230074	8.24312208366735e-26	9.29489156450319e-24
H_PTMA	25625.9309600878	-0.611714138494784	0.058254095166404	-10.5007920344039	8.56583608473138e-26	9.6074053022684e-24
H_FADS2	2053.98356947135	-1.43330637989659	0.136711837963249	-10.4841424213892	1.02168312154234e-25	1.13985239686994e-23
H_ORC1	276.524995734949	-1.65987363443537	0.158333273404901	-10.4834163959374	1.02955937870993e-25	1.14259416102513e-23
H_EIF2S1	1702.88685797244	-0.713617911383796	0.068100337657617	-10.4789188413661	1.07970966445791e-25	1.19197685784081e-23
H_SNRPA1	841.424826613903	-0.83190768794464	0.0794232067144556	-10.4743653946829	1.13294909800146e-25	1.23814468495559e-23
H_AC092718.4	106.496400598742	-1.19265248596917	0.113864231382841	-10.4743383544141	1.13327290238276e-25	1.23814468495559e-23
H_TFDP1	2517.28276063334	-0.788483906677053	0.0753290207149065	-10.4671997484367	1.22204584329006e-25	1.32825044595949e-23
H_CDCA8	713.270160702759	-1.49654887054657	0.143075246585048	-10.4598727331704	1.32032888893251e-25	1.42771563856569e-23
H_SHMT2	2566.67129808767	-0.837580289822914	0.0801101989967728	-10.4553515071989	1.38484311938832e-25	1.48983683752153e-23
H_CCT7	5838.58225312781	-0.705287466253935	0.0674670756161374	-10.4538022407664	1.40766088772736e-25	1.50669733394005e-23
H_C16orf58	2119.89015568157	0.516414973457269	0.0494038252042103	10.4529349968889	1.42059601392578e-25	1.51286300755752e-23
H_PIWIL2	103.907003794957	1.42549070236514	0.136467003176049	10.4456804149659	1.53351726639924e-25	1.62491181302986e-23
H_CHAF1B	323.185849000781	-1.13805064561061	0.109099272722572	-10.431331183156	1.78371630873944e-25	1.88057210430399e-23
H_PRKDC	5773.2541140825	-0.897917202131194	0.0861114261724555	-10.4273874216522	1.85930245740773e-25	1.95051003069151e-23
H_PAPSS2	1223.97011540298	-1.81905329451701	0.174466074977408	-10.4264012058078	1.87869517829277e-25	1.96109735294463e-23
H_SNHG28	47.4618714327892	1.44578426659357	0.139036837543755	10.398569847639	2.51682152406009e-25	2.61427086977001e-23
H_MYL3	72.6062488080994	2.87471856169026	0.276682912819672	10.3899389101916	2.75529528055966e-25	2.84427913661197e-23
H_GNL3	2361.20814643139	-0.664566016092964	0.0639645708319836	-10.3895954815141	2.76523391352297e-25	2.84427913661197e-23
H_USP14	1221.87875755336	-0.571634817004245	0.0550537781382128	-10.3832077713023	2.95670257769915e-25	3.02645779385264e-23
H_IPO5P1	217.140750914778	0.820579394208823	0.0790935203088717	10.3747992377168	3.22890352674102e-25	3.28911399830247e-23
H_NOLC1	3512.14044225065	-0.925235288106494	0.089191509752046	-10.3735802956881	3.27037140909419e-25	3.31533901596924e-23
H_TRIM65	927.747985415606	-0.660241335917952	0.0636757078110893	-10.3688103142368	3.43777931476573e-25	3.46837390579666e-23
H_IARS	3003.97516615467	-0.771486171919971	0.0744130711629368	-10.3676163322262	3.48099538786895e-25	3.4952508927907e-23
H_NUP205	1609.72688018782	-0.794509547128388	0.0766428274600428	-10.3663913957585	3.52589131363666e-25	3.52355185968448e-23
H_PSMD11	2081.35661840743	-0.593403218312092	0.0572976566552185	-10.3565006485836	3.91006214344413e-25	3.88903633757844e-23
H_LRRC59	2930.3880444314	-0.880359988739991	0.0850268912890392	-10.3539006941617	4.01775350096963e-25	3.977387339035e-23
H_RDH11	1270.59756644377	-0.743299146717432	0.0718341744060025	-10.3474307718266	4.29866639352029e-25	4.23559250344714e-23
H_SDCCAG3	1333.92387781321	-0.780854949710419	0.0754797827693492	-10.3452198861853	4.39905280370994e-25	4.31434546135013e-23
H_TMC4	2308.03508497478	1.07779018969695	0.104270987949785	10.3364340444918	4.82145883969244e-25	4.70672597656272e-23
H_ZNF561	498.214927021624	0.80273372856582	0.0776766673965645	10.3342967131636	4.93015161908076e-25	4.79065331981276e-23
H_EPHA10	330.816076701196	0.861728795628808	0.0834047457885837	10.3318916385542	5.05536568088927e-25	4.88979085996474e-23
H_DNA2	298.450165668041	-1.07615592604443	0.104198708176687	-10.3279200373542	5.26907087618902e-25	5.07322504544848e-23
H_SCLT1	153.016542979749	-0.973043455452358	0.0942705570087816	-10.3218171858443	5.61502287973259e-25	5.38174420191098e-23
